journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_postalcode;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_postalcode;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
5506267;bc415d27-6912-45ea-9fcf-00189ebc884c;2022-01-02T04:20:00+01:00;2022-01-02;04:20:00;2.21;48.89;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;2022-01-02T04:50:00+01:00;2022-01-02;04:50:00;2.06;48.86;78224;78620;78;L'Étang-la-Ville (78);Ile-De-France Mobilites;France;1;C;14047;32;OUI
5506268;bc415d27-6912-45ea-9fcf-00189ebc884c;2022-01-02T04:20:00+01:00;2022-01-02;04:20:00;2.21;48.89;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;2022-01-02T04:50:00+01:00;2022-01-02;04:50:00;2.06;48.86;78224;78620;78;L'Étang-la-Ville (78);Ile-De-France Mobilites;France;1;C;14047;32;OUI
5506266;bc415d27-6912-45ea-9fcf-00189ebc884c;2022-01-02T04:20:00+01:00;2022-01-02;04:20:00;2.21;48.89;92050;92000;92;Nanterre (92);Ile-De-France Mobilites;France;2022-01-02T04:50:00+01:00;2022-01-02;04:50:00;2.06;48.86;78224;78620;78;L'Étang-la-Ville (78);Ile-De-France Mobilites;France;1;C;15882;31;OUI
5497727;8f00cbfd-9ea4-4e1b-97c3-31127ac31c0e;2022-01-02T04:30:00+01:00;2022-01-02;04:30:00;1.72;48.97;78362;78711;78;Mantes-la-Ville (78);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.38;48.67;91687;91170;91;Viry-Châtillon (91);Ile-De-France Mobilites;France;1;C;77413;82;OUI
5506269;23e69523-a6ff-479e-8d40-cde5d77e1174;2022-01-02T04:50:00+01:00;2022-01-02;04:50:00;2.45;48.69;91421;91230;91;Montgeron (91);Ile-De-France Mobilites;France;2022-01-02T05:10:00+01:00;2022-01-02;05:10:00;2.53;48.69;91097;91800;91;Boussy-Saint-Antoine (91);Ile-De-France Mobilites;France;1;C;9711;20;OUI
5519683;7b9b2a6e-4889-41fc-83d8-f73bcbace279;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.55;48.80;94017;94500;94;Champigny-sur-Marne (94);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.57;49.00;77291;77990;77;Le Mesnil-Amelot (77);Ile-De-France Mobilites;France;1;B;31763;36;OUI
5497725;274adf54-a334-48af-b3a5-a7ca07865dcf;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.61;48.85;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.56;49.00;93073;93290;93;Tremblay-en-France (93);Ile-De-France Mobilites;France;1;C;38224;44;OUI
5497726;8a52f417-49b5-4769-8b19-af5fa5c7af04;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.61;48.84;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.53;48.99;93073;93290;93;Tremblay-en-France (93);Ile-De-France Mobilites;France;1;B;31275;44;OUI
5497724;8a52f417-49b5-4769-8b19-af5fa5c7af04;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.61;48.84;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.53;48.99;93073;93290;93;Tremblay-en-France (93);Ile-De-France Mobilites;France;1;B;31275;44;OUI
5497723;8a52f417-49b5-4769-8b19-af5fa5c7af04;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.61;48.84;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.53;48.99;93073;93290;93;Tremblay-en-France (93);Ile-De-France Mobilites;France;1;B;31353;45;OUI
5497722;274adf54-a334-48af-b3a5-a7ca07865dcf;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.61;48.85;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.56;49.00;93073;93290;93;Tremblay-en-France (93);Ile-De-France Mobilites;France;1;C;38155;45;OUI
5497721;274adf54-a334-48af-b3a5-a7ca07865dcf;2022-01-02T05:00:00+01:00;2022-01-02;05:00:00;2.61;48.85;77337;77186;77;Noisiel (77);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.57;49.00;77291;77990;77;Le Mesnil-Amelot (77);Ile-De-France Mobilites;France;1;C;38458;44;OUI
5519679;bdcb8979-62a2-43cf-9849-c67d5da1076d;2022-01-02T05:10:00+01:00;2022-01-02;05:10:00;2.38;48.65;91286;91350;91;Grigny (91);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.29;48.91;92004;92600;92;Asnières-sur-Seine (92);Ile-De-France Mobilites;France;1;A;39230;39;OUI
5519680;127889af-875b-4c58-a1da-7bf1d00d9548;2022-01-02T05:10:00+01:00;2022-01-02;05:10:00;2.37;48.65;91286;91350;91;Grigny (91);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.29;48.91;92004;92600;92;Asnières-sur-Seine (92);Ile-De-France Mobilites;France;1;A;38702;37;OUI
5497718;776e1f84-ad30-4358-8470-7350c20842ec;2022-01-02T05:10:00+01:00;2022-01-02;05:10:00;2.38;48.90;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;23118;34;OUI
5497720;776e1f84-ad30-4358-8470-7350c20842ec;2022-01-02T05:10:00+01:00;2022-01-02;05:10:00;2.39;48.90;93055;93500;93;Pantin (93);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;23636;36;OUI
5497719;776e1f84-ad30-4358-8470-7350c20842ec;2022-01-02T05:10:00+01:00;2022-01-02;05:10:00;2.39;48.90;93055;93500;93;Pantin (93);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;23637;36;OUI
5519682;2de1dc13-87ab-4771-9903-dfc0597c4a07;2022-01-02T05:20:00+01:00;2022-01-02;05:20:00;2.38;48.90;93055;93500;93;Pantin (93);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.41;48.77;94022;94600;94;Choisy-le-Roi (94);Ile-De-France Mobilites;France;1;C;21131;21;OUI
5519684;90939194-b748-4f99-a9cf-7a93a114a2c0;2022-01-02T05:20:00+01:00;2022-01-02;05:20:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;24909;25;OUI
5519685;2de1dc13-87ab-4771-9903-dfc0597c4a07;2022-01-02T05:20:00+01:00;2022-01-02;05:20:00;2.38;48.90;93055;93500;93;Pantin (93);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.41;48.77;94022;94600;94;Choisy-le-Roi (94);Ile-De-France Mobilites;France;1;C;21131;21;OUI
5497732;ad0b2159-1f94-43b1-bb75-f19a8e7ec958;2022-01-02T05:20:00+01:00;2022-01-02;05:20:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;25077;36;OUI
5519681;66742c71-c8ea-4a49-9300-51a8cfadd350;2022-01-02T05:20:00+01:00;2022-01-02;05:20:00;2.38;48.90;93055;93500;93;Pantin (93);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.41;48.77;94022;94600;94;Choisy-le-Roi (94);Ile-De-France Mobilites;France;1;C;21131;21;OUI
5506270;2fd2d02a-ea97-4488-9e81-7f5793b41862;2022-01-02T05:20:00+01:00;2022-01-02;05:20:00;2.38;48.90;93001;93300;93;Aubervilliers (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.40;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;16641;36;OUI
5497730;9ae15f83-7924-430b-8aaf-278ac5951e02;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.45;48.92;93029;93700;93;Drancy (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.19;48.99;95424;95370;95;Montigny-lès-Cormeilles (95);Ile-De-France Mobilites;France;1;C;24454;34;OUI
5506272;2fd2d02a-ea97-4488-9e81-7f5793b41862;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.38;48.90;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.41;48.77;94022;94600;94;Choisy-le-Roi (94);Ile-De-France Mobilites;France;1;C;17785;36;OUI
5506271;2fd2d02a-ea97-4488-9e81-7f5793b41862;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.38;48.90;75119;75019;75;Paris 19ème (75);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.41;48.77;94022;94600;94;Choisy-le-Roi (94);Ile-De-France Mobilites;France;1;C;18054;34;OUI
5519742;5995acaf-d0fb-46db-8da6-6a37f9ee2eb9;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.38;48.81;94041;94200;94;Ivry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.31;48.59;91103;91220;91;Brétigny-sur-Orge (91);Ile-De-France Mobilites;France;1;C;37685;35;OUI
5519737;5995acaf-d0fb-46db-8da6-6a37f9ee2eb9;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.42;48.85;93048;93100;93;Montreuil (93);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.31;48.60;91103;91220;91;Brétigny-sur-Orge (91);Ile-De-France Mobilites;France;1;C;35965;40;OUI
5519733;5d4d9268-5d98-4309-b295-321e0c15304f;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.45;48.77;94028;94000;94;Créteil (94);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.65;48.54;77288;77000;77;Melun (77);Ile-De-France Mobilites;France;1;A;33954;36;OUI
5519738;bce8f5e7-17e1-497b-b28b-f89bd4550e12;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.81;48.86;77268;77700;77;Magny-le-Hongre (77);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.37;48.83;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;B;38878;32;OUI
5497729;9ae15f83-7924-430b-8aaf-278ac5951e02;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.45;48.92;93029;93700;93;Drancy (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.19;48.99;95424;95370;95;Montigny-lès-Cormeilles (95);Ile-De-France Mobilites;France;1;C;24451;34;OUI
5497728;9ae15f83-7924-430b-8aaf-278ac5951e02;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.45;48.92;93029;93700;93;Drancy (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.19;48.99;95424;95370;95;Montigny-lès-Cormeilles (95);Ile-De-France Mobilites;France;1;C;24455;34;OUI
5497733;ad0b2159-1f94-43b1-bb75-f19a8e7ec958;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;25427;37;OUI
5497731;7f93be6c-a136-4c89-a024-e1e732e54a81;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.51;48.92;93046;93190;93;Livry-Gargan (93);Ile-De-France Mobilites;France;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.41;48.77;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;C;24981;36;OUI
5519735;5d4d9268-5d98-4309-b295-321e0c15304f;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.45;48.77;94028;94000;94;Créteil (94);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.63;48.54;77285;77350;77;Le Mée-sur-Seine (77);Ile-De-France Mobilites;France;1;A;35644;36;OUI
5519734;bce8f5e7-17e1-497b-b28b-f89bd4550e12;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.81;48.86;77268;77700;77;Magny-le-Hongre (77);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.37;48.83;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;38878;32;OUI
5519741;5d4d9268-5d98-4309-b295-321e0c15304f;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.45;48.77;94028;94000;94;Créteil (94);Ile-De-France Mobilites;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.63;48.54;77285;77350;77;Le Mée-sur-Seine (77);Ile-De-France Mobilites;France;1;A;34467;36;OUI
5506273;55c40014-2ea3-4aa8-9c75-7e5bd95179d5;2022-01-02T05:30:00+01:00;2022-01-02;05:30:00;2.30;48.81;92049;92120;92;Montrouge (92);Ile-De-France Mobilites;France;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;2.36;48.81;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;4804;13;OUI
5497735;ad1a1950-6003-46a1-8e63-32634e13dcb7;2022-01-02T05:40:00+01:00;2022-01-02;05:40:00;3.55;43.65;34114;34150;34;Gignac (34);Pays Cœur d'Hérault;France;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;3.86;43.62;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;1;C;32040;38;OUI
5497736;36f89406-c51b-4b7b-b789-6e5bc4c48ab2;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;7.27;43.70;06088;06000;06;Nice (06);Métropole Nice-Cote-D'Azur;France;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;7.41;43.73;99138;;;;;Monaco;1;C;20183;34;OUI
5506274;15b2ee47-b54a-46de-8243-ca799d8a3823;2022-01-02T05:50:00+01:00;2022-01-02;05:50:00;2.42;48.61;91228;91000;91;Évry-Courcouronnes (91);Ile-De-France Mobilites;France;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;2.37;48.73;94054;94310;94;Orly (94);Ile-De-France Mobilites;France;1;C;15859;33;OUI
5497734;45b2d5a4-9ee5-4190-b9dd-211df3cd4a7d;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;1.06;49.43;76498;76140;76;Le Petit-Quevilly (76);Metropole Rouen Normandie;France;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;1.10;49.44;76540;76000;76;Rouen (76);Metropole Rouen Normandie;France;1;C;5573;16;OUI
5497788;ef179ece-21d4-4bee-8c77-b381408ae709;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;6.32;46.03;74253;74800;74;Saint-Sixt (74);Syndicat Mixte Des 4 Communautes De Communes;France;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;6.11;45.93;74112;74330;74;Epagny Metz-Tessy (74);Grand Annecy Agglomeration;France;1;C;28884;53;OUI
5519736;029afd42-b33d-4b4e-b409-cd62f0729e95;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.31;48.95;93031;93800;93;Épinay-sur-Seine (93);Ile-De-France Mobilites;France;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;2.54;49.00;95527;95700;95;Roissy-en-France (95);Ile-De-France Mobilites;France;1;B;22627;22;OUI
5519739;0f5166f4-ceee-41db-bfa8-a499513470ab;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.42;48.63;91228;91000;91;Évry-Courcouronnes (91);Ile-De-France Mobilites;France;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;2.54;49.00;95527;95700;95;Roissy-en-France (95);Ile-De-France Mobilites;France;1;C;57154;50;OUI
5506275;472b2166-0f14-43f9-b47c-8909a66812f8;2022-01-02T06:00:00+01:00;2022-01-02;06:00:00;2.44;48.74;94078;94190;94;Villeneuve-Saint-Georges (94);Ile-De-France Mobilites;France;2022-01-02T06:30:00+01:00;2022-01-02;06:30:00;2.39;48.82;94018;94220;94;Charenton-le-Pont (94);Ile-De-France Mobilites;France;1;C;10370;27;OUI
5498305;112d2111-bbb4-478d-af53-3a73f2fe974a;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;3.83;43.63;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;3.39;43.37;34289;34630;34;Saint-Thibéry (34);Communaute d'Agglomeration Herault-Mediterranee;France;1;C;59260;61;OUI
5498308;112d2111-bbb4-478d-af53-3a73f2fe974a;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;3.83;43.63;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;3.39;43.37;34289;34630;34;Saint-Thibéry (34);Communaute d'Agglomeration Herault-Mediterranee;France;1;C;59305;61;OUI
5519732;4563e467-0d52-4d69-b48f-490be54cf65a;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.42;48.62;91228;91000;91;Évry-Courcouronnes (91);Ile-De-France Mobilites;France;2022-01-02T06:30:00+01:00;2022-01-02;06:30:00;2.31;48.60;91103;91220;91;Brétigny-sur-Orge (91);Ile-De-France Mobilites;France;1;C;11482;14;OUI
5497785;e93587ec-99de-4d11-bf69-8ebba9e3d50d;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.38;48.83;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;2022-01-02T06:40:00+01:00;2022-01-02;06:40:00;2.35;48.77;94038;94240;94;L'Haÿ-les-Roses (94);Ile-De-France Mobilites;France;1;C;8505;26;OUI
5497787;da3a55f0-83e3-4a88-9043-1ff50f2bb022;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.30;48.95;93031;93800;93;Épinay-sur-Seine (93);Ile-De-France Mobilites;France;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;2.57;49.01;77291;77990;77;Le Mesnil-Amelot (77);Ile-De-France Mobilites;France;1;C;25236;43;OUI
5506276;a030c21f-2e7c-4631-84d6-8504b7b33801;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;2.30;48.63;91570;91240;91;Saint-Michel-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;2.35;48.83;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;26442;43;OUI
5497794;35f3a8af-9e50-403d-8f78-a77a3007dddd;2022-01-02T06:10:00+01:00;2022-01-02;06:10:00;-0.87;47.68;49331;49500;49;Segré-en-Anjou Bleu (49);;France;2022-01-02T07:10:00+01:00;2022-01-02;07:10:00;-0.78;48.06;53130;53000;53;Laval (53);Communaute D'Agglomeration De Laval;France;1;C;49675;67;OUI
5497784;590df09e-9b13-4d4c-abc3-d3ad3dc5181e;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;3.90;43.63;34057;34170;34;Castelnau-le-Lez (34);Montpellier Mediterranee Metropole;France;2022-01-02T06:30:00+01:00;2022-01-02;06:30:00;3.91;43.60;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;1;C;4604;14;OUI
5497786;c210fa5d-6c0b-4114-8e30-4a14391bb13d;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;7.27;43.71;06088;06000;06;Nice (06);Métropole Nice-Cote-D'Azur;France;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;7.42;43.73;99138;;;;;Monaco;1;C;19711;29;OUI
5497791;53dfc091-aa60-45dd-b403-2d01ceca50c5;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;1.11;49.44;76540;76000;76;Rouen (76);Metropole Rouen Normandie;France;2022-01-02T07:10:00+01:00;2022-01-02;07:10:00;0.76;49.60;76758;76190;76;Yvetot (76);Ville De Yvetot;France;1;C;39701;46;OUI
5498310;112d2111-bbb4-478d-af53-3a73f2fe974a;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;3.83;43.63;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;3.39;43.37;34289;34630;34;Saint-Thibéry (34);Communaute d'Agglomeration Herault-Mediterranee;France;1;B;59285;61;OUI
5519731;156720bc-dcdc-4ed0-8a43-6afd379a4be4;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;2.31;48.63;91570;91240;91;Saint-Michel-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;2.33;48.83;75114;75014;75;Paris 14ème (75);Ile-De-France Mobilites;France;1;C;26366;26;OUI
5519740;615e61ed-af55-4b61-91d0-d3152a59b8f3;2022-01-02T06:20:00+01:00;2022-01-02;06:20:00;1.94;48.83;78490;78370;78;Plaisir (78);Ile-De-France Mobilites;France;2022-01-02T06:40:00+01:00;2022-01-02;06:40:00;2.12;48.83;78158;78150;78;Le Chesnay-Rocquencourt (78);Ile-De-France Mobilites;France;1;C;17360;18;OUI
5497792;c4fcd911-4bff-4855-a50c-8af59003a672;2022-01-02T06:30:00+01:00;2022-01-02;06:30:00;4.09;43.68;34146;34400;34;Lunel-Viel (34);Communaute De Communes Du Pays De Lunel;France;2022-01-02T07:10:00+01:00;2022-01-02;07:10:00;3.89;43.63;34057;34170;34;Castelnau-le-Lez (34);Montpellier Mediterranee Metropole;France;1;C;21301;39;OUI
5506277;0f5089f7-ced5-4950-9a36-404303311520;2022-01-02T06:30:00+01:00;2022-01-02;06:30:00;2.47;48.90;93010;93140;93;Bondy (93);Ile-De-France Mobilites;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;2.78;48.87;77111;77700;77;Chessy (77);Ile-De-France Mobilites;France;1;C;29801;47;OUI
5497796;ad1a1950-6003-46a1-8e63-32634e13dcb7;2022-01-02T06:40:00+01:00;2022-01-02;06:40:00;3.55;43.65;34114;34150;34;Gignac (34);Pays Cœur d'Hérault;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;3.86;43.62;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;1;B;32004;38;OUI
5497933;02640861-f84f-4dd5-b828-f76f41f4a0d7;2022-01-02T06:40:00+01:00;2022-01-02;06:40:00;6.58;49.10;57047;57690;57;Bambiderstroff (57);;France;2022-01-02T07:30:00+01:00;2022-01-02;07:30:00;6.17;49.12;57463;57000;57;Metz (57);Metz Metropole;France;1;C;39674;53;OUI
5497795;1098906a-812a-465e-97ac-7ee110889819;2022-01-02T06:40:00+01:00;2022-01-02;06:40:00;2.26;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-02T07:10:00+01:00;2022-01-02;07:10:00;2.41;48.88;93045;93260;93;Les Lilas (93);Ile-De-France Mobilites;France;1;C;18540;30;OUI
5506279;5f28d3ff-82d7-4acd-958f-6d6c1bac747b;2022-01-02T06:40:00+01:00;2022-01-02;06:40:00;2.35;48.91;93066;93200;93;Saint-Denis (93);Ile-De-France Mobilites;France;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;2.33;48.89;75118;75018;75;Paris 18ème (75);Ile-De-France Mobilites;France;1;C;3953;16;OUI
5497931;02640861-f84f-4dd5-b828-f76f41f4a0d7;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;6.50;49.09;57230;57220;57;Fouligny (57);;France;2022-01-02T07:30:00+01:00;2022-01-02;07:30:00;6.17;49.12;57463;57000;57;Metz (57);Metz Metropole;France;1;C;30813;38;OUI
5497797;1098906a-812a-465e-97ac-7ee110889819;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;2.26;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;2.41;48.88;93045;93260;93;Les Lilas (93);Ile-De-France Mobilites;France;1;C;18540;30;OUI
5497789;f397e6aa-0455-471e-8e07-2c6227ceaa93;2022-01-02T06:50:00+01:00;2022-01-02;06:50:00;2.76;48.86;77307;77144;77;Montévrain (77);Ile-De-France Mobilites;France;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;2.78;48.87;77132;77700;77;Coupvray (77);Ile-De-France Mobilites;France;1;C;2387;4;OUI
5519877;958cb89a-b352-494c-aaeb-3fe07ec4fa24;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;6.16;48.68;54395;54000;54;Nancy (54);Metropole Du Grand Nancy;France;2022-01-02T07:40:00+01:00;2022-01-02;07:40:00;6.14;49.06;57447;57155;57;Marly (57);Metz Metropole;France;1;B;48517;40;OUI
5519882;958cb89a-b352-494c-aaeb-3fe07ec4fa24;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;6.17;48.68;54395;54000;54;Nancy (54);Metropole Du Grand Nancy;France;2022-01-02T07:40:00+01:00;2022-01-02;07:40:00;6.14;49.06;57447;57155;57;Marly (57);Metz Metropole;France;1;B;47857;39;OUI
5519885;958cb89a-b352-494c-aaeb-3fe07ec4fa24;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;6.17;48.68;54395;54000;54;Nancy (54);Metropole Du Grand Nancy;France;2022-01-02T07:40:00+01:00;2022-01-02;07:40:00;6.14;49.06;57447;57155;57;Marly (57);Metz Metropole;France;1;C;47857;39;OUI
5519879;70419ba6-a436-4268-a261-d0138f1c1134;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;2.03;49.05;95127;95000;95;Cergy (95);Ile-De-France Mobilites;France;2022-01-02T07:20:00+01:00;2022-01-02;07:20:00;2.20;48.98;95252;95130;95;Franconville (95);Ile-De-France Mobilites;France;1;C;16692;14;OUI
5497938;d8a65140-e3a8-45d7-869a-f76bc580e250;2022-01-02T07:00:00+01:00;2022-01-02;07:00:00;2.85;48.92;77276;77100;77;Mareuil-lès-Meaux (77);Ile-De-France Mobilites;France;2022-01-02T08:00:00+01:00;2022-01-02;08:00:00;2.35;48.82;75113;75013;75;Paris 13ème (75);Ile-De-France Mobilites;France;1;C;51525;57;OUI
